x,y,z,cu,value,UPL,angulo
24844.0,25456.0,3760.0,0.106,-44236.8,0.0,36
24860.0,25456.0,3760.0,0.14,-44236.8,0.0,36
24876.0,25456.0,3760.0,0.229,-44236.8,0.0,36
24892.0,25456.0,3760.0,0.254,-44236.8,0.0,36
24908.0,25456.0,3760.0,0.273,-44236.8,0.0,36
24924.0,25456.0,3760.0,0.239,-44236.8,0.0,36
24940.0,25456.0,3760.0,0.18600000000000005,-44236.8,0.0,36
24956.0,25456.0,3760.0,0.092,-44236.8,0.0,36
24972.0,25456.0,3760.0,0.068,-44236.8,0.0,36
24988.0,25456.0,3760.0,0.085,-44236.8,0.0,36
24300.0,25472.0,3760.0,0.07400000000000001,-44236.8,0.0,45
24316.0,25472.0,3760.0,0.135,-44236.8,0.0,45
24332.0,25472.0,3760.0,0.217,-44236.8,0.0,45
24348.0,25472.0,3760.0,0.302,-44236.8,0.0,45
24364.0,25472.0,3760.0,0.5,-44236.8,0.0,45
24380.0,25472.0,3760.0,0.6709999999999999,39471.854,0.0,45
24396.0,25472.0,3760.0,0.557,6461.013000000001,0.0,45
24412.0,25472.0,3760.0,0.563,8198.426,0.0,45
24428.0,25472.0,3760.0,0.422,-44236.8,0.0,45
24444.0,25472.0,3760.0,0.368,-44236.8,0.0,45
24460.0,25472.0,3760.0,0.316,-44236.8,0.0,45
24476.0,25472.0,3760.0,0.339,-44236.8,0.0,45
24492.0,25472.0,3760.0,0.219,-44236.8,0.0,45
24508.0,25472.0,3760.0,0.302,-44236.8,0.0,45
24524.0,25472.0,3760.0,0.45,-44236.8,0.0,45
24540.0,25472.0,3760.0,0.374,-44236.8,0.0,45
24556.0,25472.0,3760.0,0.316,-44236.8,0.0,45
24572.0,25472.0,3760.0,0.366,-44236.8,0.0,45
24588.0,25472.0,3760.0,0.5429999999999999,2407.05,0.0,45
24604.0,25472.0,3760.0,0.573,11094.113,0.0,45
24620.0,25472.0,3760.0,0.529,-44236.8,0.0,45
24636.0,25472.0,3760.0,0.627,26730.828,0.0,45
24652.0,25472.0,3760.0,0.7559999999999999,64085.201,0.0,36
24668.0,25472.0,3760.0,0.703,48738.055,0.0,36
24684.0,25472.0,3760.0,0.423,-44236.8,0.0,36
24700.0,25472.0,3760.0,0.301,-44236.8,0.0,36
24716.0,25472.0,3760.0,0.384,-44236.8,0.0,36
24732.0,25472.0,3760.0,0.421,-44236.8,0.0,36
24748.0,25472.0,3760.0,0.312,-44236.8,0.0,36
24764.0,25472.0,3760.0,0.272,-44236.8,0.0,36
24780.0,25472.0,3760.0,0.225,-44236.8,0.0,36
24796.0,25472.0,3760.0,0.16,-44236.8,0.0,36
24812.0,25472.0,3760.0,0.149,-44236.8,0.0,36
24828.0,25472.0,3760.0,0.121,-44236.8,0.0,36
24844.0,25472.0,3760.0,0.101,-44236.8,0.0,36
24860.0,25472.0,3760.0,0.117,-44236.8,0.0,36
24876.0,25472.0,3760.0,0.21600000000000005,-44236.8,0.0,36
24892.0,25472.0,3760.0,0.28300000000000003,-44236.8,0.0,36
24908.0,25472.0,3760.0,0.202,-44236.8,0.0,36
24924.0,25472.0,3760.0,0.208,-44236.8,0.0,36
24940.0,25472.0,3760.0,0.16399999999999998,-44236.8,0.0,36
24956.0,25472.0,3760.0,0.111,-44236.8,0.0,36
24972.0,25472.0,3760.0,0.111,-44236.8,0.0,36
24988.0,25472.0,3760.0,0.058,-44236.8,0.0,36
24300.0,25488.0,3760.0,0.078,-44236.8,0.0,45
24316.0,25488.0,3760.0,0.123,-44236.8,0.0,45
24332.0,25488.0,3760.0,0.238,-44236.8,0.0,45
24348.0,25488.0,3760.0,0.395,-44236.8,0.0,45
24364.0,25488.0,3760.0,0.424,-44236.8,0.0,45
24380.0,25488.0,3760.0,0.5670000000000001,9356.701,0.0,45
24396.0,25488.0,3760.0,0.562,7908.857,0.0,45
24412.0,25488.0,3760.0,0.727,55687.706,0.0,45
24428.0,25488.0,3760.0,0.5479999999999999,3854.894,0.0,45
24444.0,25488.0,3760.0,0.378,-44236.8,0.0,45
24460.0,25488.0,3760.0,0.308,-44236.8,0.0,45
24476.0,25488.0,3760.0,0.294,-44236.8,0.0,45
24492.0,25488.0,3760.0,0.255,-44236.8,0.0,45
24508.0,25488.0,3760.0,0.279,-44236.8,0.0,45
24524.0,25488.0,3760.0,0.467,-44236.8,0.0,45
24540.0,25488.0,3760.0,0.463,-44236.8,0.0,45
24556.0,25488.0,3760.0,0.412,-44236.8,0.0,45
24572.0,25488.0,3760.0,0.47,-44236.8,0.0,45
24588.0,25488.0,3760.0,0.43,-44236.8,0.0,45
24604.0,25488.0,3760.0,0.442,-44236.8,0.0,45
24620.0,25488.0,3760.0,0.36,-44236.8,0.0,45
24636.0,25488.0,3760.0,0.532,-44236.8,0.0,45
24652.0,25488.0,3760.0,0.7759999999999999,69876.577,0.0,36
24668.0,25488.0,3760.0,0.71,50765.037,0.0,36
24684.0,25488.0,3760.0,0.47,-44236.8,0.0,36
24700.0,25488.0,3760.0,0.412,-44236.8,0.0,36
24716.0,25488.0,3760.0,0.303,-44236.8,0.0,36
24732.0,25488.0,3760.0,0.261,-44236.8,0.0,36
24748.0,25488.0,3760.0,0.217,-44236.8,0.0,36
24764.0,25488.0,3760.0,0.211,-44236.8,0.0,36
24780.0,25488.0,3760.0,0.23,-44236.8,0.0,36
24796.0,25488.0,3760.0,0.156,-44236.8,0.0,36
24812.0,25488.0,3760.0,0.179,-44236.8,0.0,36
24828.0,25488.0,3760.0,0.08199999999999999,-44236.8,0.0,36
24844.0,25488.0,3760.0,0.078,-44236.8,0.0,36
24860.0,25488.0,3760.0,0.127,-44236.8,0.0,36
24876.0,25488.0,3760.0,0.183,-44236.8,0.0,36
24892.0,25488.0,3760.0,0.23,-44236.8,0.0,36
24908.0,25488.0,3760.0,0.149,-44236.8,0.0,36
24924.0,25488.0,3760.0,0.119,-44236.8,0.0,36
24940.0,25488.0,3760.0,0.12,-44236.8,0.0,36
24956.0,25488.0,3760.0,0.135,-44236.8,0.0,36
24972.0,25488.0,3760.0,0.152,-44236.8,0.0,36
24988.0,25488.0,3760.0,0.071,-44236.8,0.0,36
24300.0,25504.0,3760.0,0.152,-44236.8,0.0,45
24316.0,25504.0,3760.0,0.201,-44236.8,0.0,45
24332.0,25504.0,3760.0,0.249,-44236.8,0.0,45
24348.0,25504.0,3760.0,0.327,-44236.8,0.0,45
24364.0,25504.0,3760.0,0.404,-44236.8,0.0,45
24380.0,25504.0,3760.0,0.398,-44236.8,0.0,45
24396.0,25504.0,3760.0,0.46,-44236.8,0.0,45
24412.0,25504.0,3760.0,0.65,33390.91,0.0,45
24428.0,25504.0,3760.0,0.551,4723.6,0.0,45
24444.0,25504.0,3760.0,0.338,-44236.8,0.0,45
24460.0,25504.0,3760.0,0.273,-44236.8,0.0,45
24476.0,25504.0,3760.0,0.253,-44236.8,0.0,45
24492.0,25504.0,3760.0,0.2,-44236.8,0.0,45
24508.0,25504.0,3760.0,0.321,-44236.8,0.0,45
24524.0,25504.0,3760.0,0.4320000000000001,-44236.8,0.0,45
24540.0,25504.0,3760.0,0.446,-44236.8,0.0,45
24556.0,25504.0,3760.0,0.449,-44236.8,0.0,45
24572.0,25504.0,3760.0,0.395,-44236.8,0.0,45
24588.0,25504.0,3760.0,0.398,-44236.8,0.0,45
24604.0,25504.0,3760.0,0.477,-44236.8,0.0,45
24620.0,25504.0,3760.0,0.408,-44236.8,0.0,45
24636.0,25504.0,3760.0,0.4270000000000001,-44236.8,0.0,45
24652.0,25504.0,3760.0,0.6809999999999999,42367.542,0.0,36
24668.0,25504.0,3760.0,0.782,71613.989,0.0,36
24684.0,25504.0,3760.0,0.644,31653.497000000007,0.0,36
24700.0,25504.0,3760.0,0.575,11673.251,0.0,36
24716.0,25504.0,3760.0,0.303,-44236.8,0.0,36
24732.0,25504.0,3760.0,0.199,-44236.8,0.0,36
24748.0,25504.0,3760.0,0.16399999999999998,-44236.8,0.0,36
24764.0,25504.0,3760.0,0.217,-44236.8,0.0,36
24780.0,25504.0,3760.0,0.242,-44236.8,0.0,36
24796.0,25504.0,3760.0,0.12,-44236.8,0.0,36
24812.0,25504.0,3760.0,0.122,-44236.8,0.0,36
24828.0,25504.0,3760.0,0.069,-44236.8,0.0,36
24844.0,25504.0,3760.0,0.086,-44236.8,0.0,36
24860.0,25504.0,3760.0,0.131,-44236.8,0.0,36
24876.0,25504.0,3760.0,0.159,-44236.8,0.0,36
24892.0,25504.0,3760.0,0.172,-44236.8,0.0,36
24908.0,25504.0,3760.0,0.106,-44236.8,0.0,36
24924.0,25504.0,3760.0,0.071,-44236.8,0.0,36
24940.0,25504.0,3760.0,0.102,-44236.8,0.0,36
24956.0,25504.0,3760.0,0.166,-44236.8,0.0,36
24972.0,25504.0,3760.0,0.203,-44236.8,0.0,36
24988.0,25504.0,3760.0,0.08199999999999999,-44236.8,0.0,36
24300.0,25520.0,3760.0,0.212,-44236.8,0.0,45
24316.0,25520.0,3760.0,0.276,-44236.8,0.0,45
24332.0,25520.0,3760.0,0.295,-44236.8,0.0,45
24348.0,25520.0,3760.0,0.244,-44236.8,0.0,45
24364.0,25520.0,3760.0,0.25,-44236.8,0.0,45
24380.0,25520.0,3760.0,0.214,-44236.8,0.0,45
24396.0,25520.0,3760.0,0.316,-44236.8,0.0,45
24412.0,25520.0,3760.0,0.599,18622.902,0.0,45
24428.0,25520.0,3760.0,0.487,-44236.8,0.0,45
24444.0,25520.0,3760.0,0.295,-44236.8,0.0,45
24460.0,25520.0,3760.0,0.245,-44236.8,0.0,45
24476.0,25520.0,3760.0,0.226,-44236.8,0.0,45
24492.0,25520.0,3760.0,0.173,-44236.8,0.0,45
24508.0,25520.0,3760.0,0.263,-44236.8,0.0,45
24524.0,25520.0,3760.0,0.424,-44236.8,0.0,45
24540.0,25520.0,3760.0,0.426,-44236.8,0.0,45
24556.0,25520.0,3760.0,0.458,-44236.8,0.0,45
24572.0,25520.0,3760.0,0.371,-44236.8,0.0,45
24588.0,25520.0,3760.0,0.395,-44236.8,0.0,45
24604.0,25520.0,3760.0,0.515,-44236.8,0.0,45
24620.0,25520.0,3760.0,0.4970000000000001,-44236.8,0.0,45
24636.0,25520.0,3760.0,0.423,-44236.8,0.0,45
24652.0,25520.0,3760.0,0.5579999999999999,6750.5819999999985,0.0,36
24668.0,25520.0,3760.0,0.629,27309.965,0.0,36
24684.0,25520.0,3760.0,0.503,-44236.8,0.0,36
24700.0,25520.0,3760.0,0.507,-44236.8,0.0,36
24716.0,25520.0,3760.0,0.301,-44236.8,0.0,36
24732.0,25520.0,3760.0,0.16699999999999998,-44236.8,0.0,36
24748.0,25520.0,3760.0,0.156,-44236.8,0.0,36
24764.0,25520.0,3760.0,0.177,-44236.8,0.0,36
24780.0,25520.0,3760.0,0.151,-44236.8,0.0,36
24796.0,25520.0,3760.0,0.079,-44236.8,0.0,36
24812.0,25520.0,3760.0,0.097,-44236.8,0.0,36
24828.0,25520.0,3760.0,0.069,-44236.8,0.0,36
24844.0,25520.0,3760.0,0.056,-44236.8,0.0,36
24860.0,25520.0,3760.0,0.079,-44236.8,0.0,36
24876.0,25520.0,3760.0,0.12,-44236.8,0.0,36
24892.0,25520.0,3760.0,0.117,-44236.8,0.0,36
24908.0,25520.0,3760.0,0.06,-44236.8,0.0,36
24924.0,25520.0,3760.0,0.038,-44236.8,0.0,36
24940.0,25520.0,3760.0,0.09,-44236.8,0.0,36
24956.0,25520.0,3760.0,0.139,-44236.8,0.0,36
24972.0,25520.0,3760.0,0.205,-44236.8,0.0,36
24988.0,25520.0,3760.0,0.16399999999999998,-44236.8,0.0,36
24300.0,25536.0,3760.0,0.161,-44236.8,0.0,45
24316.0,25536.0,3760.0,0.198,-44236.8,0.0,45
24332.0,25536.0,3760.0,0.22,-44236.8,0.0,45
24348.0,25536.0,3760.0,0.28300000000000003,-44236.8,0.0,45
24364.0,25536.0,3760.0,0.262,-44236.8,0.0,45
24380.0,25536.0,3760.0,0.184,-44236.8,0.0,45
24396.0,25536.0,3760.0,0.16699999999999998,-44236.8,0.0,45
24412.0,25536.0,3760.0,0.483,-44236.8,0.0,45
24428.0,25536.0,3760.0,0.436,-44236.8,0.0,45
24444.0,25536.0,3760.0,0.208,-44236.8,0.0,45
24460.0,25536.0,3760.0,0.108,-44236.8,0.0,45
24476.0,25536.0,3760.0,0.14300000000000002,-44236.8,0.0,45
24492.0,25536.0,3760.0,0.172,-44236.8,0.0,45
24508.0,25536.0,3760.0,0.275,-44236.8,0.0,45
24524.0,25536.0,3760.0,0.318,-44236.8,0.0,45
24540.0,25536.0,3760.0,0.365,-44236.8,0.0,45
24556.0,25536.0,3760.0,0.425,-44236.8,0.0,45
24572.0,25536.0,3760.0,0.494,-44236.8,0.0,45
24588.0,25536.0,3760.0,0.43,-44236.8,0.0,45
24604.0,25536.0,3760.0,0.528,-44236.8,0.0,45
24620.0,25536.0,3760.0,0.507,-44236.8,0.0,45
24636.0,25536.0,3760.0,0.35600000000000004,-44236.8,0.0,45
24652.0,25536.0,3760.0,0.412,-44236.8,0.0,36
24668.0,25536.0,3760.0,0.403,-44236.8,0.0,36
24684.0,25536.0,3760.0,0.338,-44236.8,0.0,36
24700.0,25536.0,3760.0,0.34600000000000003,-44236.8,0.0,36
24716.0,25536.0,3760.0,0.277,-44236.8,0.0,36
24732.0,25536.0,3760.0,0.236,-44236.8,0.0,36
24748.0,25536.0,3760.0,0.16899999999999998,-44236.8,0.0,36
24764.0,25536.0,3760.0,0.095,-44236.8,0.0,36
24780.0,25536.0,3760.0,0.095,-44236.8,0.0,36
24796.0,25536.0,3760.0,0.076,-44236.8,0.0,36
24812.0,25536.0,3760.0,0.117,-44236.8,0.0,36
24828.0,25536.0,3760.0,0.08800000000000001,-44236.8,0.0,36
24844.0,25536.0,3760.0,0.063,-44236.8,0.0,36
24860.0,25536.0,3760.0,0.114,-44236.8,0.0,36
24876.0,25536.0,3760.0,0.117,-44236.8,0.0,36
24892.0,25536.0,3760.0,0.128,-44236.8,0.0,36
24908.0,25536.0,3760.0,0.114,-44236.8,0.0,36
24924.0,25536.0,3760.0,0.128,-44236.8,0.0,36
24940.0,25536.0,3760.0,0.21600000000000005,-44236.8,0.0,36
24956.0,25536.0,3760.0,0.297,-44236.8,0.0,36
24972.0,25536.0,3760.0,0.322,-44236.8,0.0,36
24988.0,25536.0,3760.0,0.275,-44236.8,0.0,36
24300.0,25552.0,3760.0,0.215,-44236.8,0.0,45
24316.0,25552.0,3760.0,0.157,-44236.8,0.0,45
24332.0,25552.0,3760.0,0.126,-44236.8,0.0,45
24348.0,25552.0,3760.0,0.197,-44236.8,0.0,45
24364.0,25552.0,3760.0,0.202,-44236.8,0.0,45
24380.0,25552.0,3760.0,0.29600000000000004,-44236.8,0.0,45
24396.0,25552.0,3760.0,0.302,-44236.8,0.0,45
24412.0,25552.0,3760.0,0.378,-44236.8,0.0,45
24428.0,25552.0,3760.0,0.355,-44236.8,0.0,45
24444.0,25552.0,3760.0,0.189,-44236.8,0.0,45
24460.0,25552.0,3760.0,0.11,-44236.8,0.0,45
24476.0,25552.0,3760.0,0.109,-44236.8,0.0,45
24492.0,25552.0,3760.0,0.198,-44236.8,0.0,45
24508.0,25552.0,3760.0,0.297,-44236.8,0.0,45
24524.0,25552.0,3760.0,0.18600000000000005,-44236.8,0.0,45
24540.0,25552.0,3760.0,0.301,-44236.8,0.0,45
24556.0,25552.0,3760.0,0.448,-44236.8,0.0,45
24572.0,25552.0,3760.0,0.604,20070.746,0.0,45
24588.0,25552.0,3760.0,0.474,-44236.8,0.0,45
24604.0,25552.0,3760.0,0.396,-44236.8,0.0,45
24620.0,25552.0,3760.0,0.44,-44236.8,0.0,45
24636.0,25552.0,3760.0,0.32,-44236.8,0.0,45
24652.0,25552.0,3760.0,0.29100000000000004,-44236.8,0.0,36
24668.0,25552.0,3760.0,0.302,-44236.8,0.0,36
24684.0,25552.0,3760.0,0.308,-44236.8,0.0,36
24700.0,25552.0,3760.0,0.391,-44236.8,0.0,36
24716.0,25552.0,3760.0,0.333,-44236.8,0.0,36
24732.0,25552.0,3760.0,0.294,-44236.8,0.0,36
24748.0,25552.0,3760.0,0.259,-44236.8,0.0,36
24764.0,25552.0,3760.0,0.14300000000000002,-44236.8,0.0,36
24780.0,25552.0,3760.0,0.156,-44236.8,0.0,36
24796.0,25552.0,3760.0,0.177,-44236.8,0.0,36
24812.0,25552.0,3760.0,0.274,-44236.8,0.0,36
24828.0,25552.0,3760.0,0.203,-44236.8,0.0,36
24844.0,25552.0,3760.0,0.17600000000000002,-44236.8,0.0,36
24860.0,25552.0,3760.0,0.18600000000000005,-44236.8,0.0,36
24876.0,25552.0,3760.0,0.189,-44236.8,0.0,36
24892.0,25552.0,3760.0,0.218,-44236.8,0.0,36
24908.0,25552.0,3760.0,0.212,-44236.8,0.0,36
24924.0,25552.0,3760.0,0.234,-44236.8,0.0,36
24940.0,25552.0,3760.0,0.292,-44236.8,0.0,36
24956.0,25552.0,3760.0,0.423,-44236.8,0.0,36
24972.0,25552.0,3760.0,0.487,-44236.8,0.0,36
24988.0,25552.0,3760.0,0.319,-44236.8,0.0,36
24300.0,25568.0,3760.0,0.203,-44236.8,0.0,45
24316.0,25568.0,3760.0,0.153,-44236.8,0.0,45
24332.0,25568.0,3760.0,0.12,-44236.8,0.0,45
24348.0,25568.0,3760.0,0.163,-44236.8,0.0,45
24364.0,25568.0,3760.0,0.203,-44236.8,0.0,45
24380.0,25568.0,3760.0,0.333,-44236.8,0.0,45
24396.0,25568.0,3760.0,0.3720000000000001,-44236.8,0.0,45
24412.0,25568.0,3760.0,0.321,-44236.8,0.0,45
24428.0,25568.0,3760.0,0.246,-44236.8,0.0,45
24444.0,25568.0,3760.0,0.18,-44236.8,0.0,45
24460.0,25568.0,3760.0,0.151,-44236.8,0.0,45
24476.0,25568.0,3760.0,0.225,-44236.8,0.0,45
24492.0,25568.0,3760.0,0.252,-44236.8,0.0,45
24508.0,25568.0,3760.0,0.244,-44236.8,0.0,45
24524.0,25568.0,3760.0,0.166,-44236.8,0.0,45
24540.0,25568.0,3760.0,0.262,-44236.8,0.0,45
24556.0,25568.0,3760.0,0.476,-44236.8,0.0,45
24572.0,25568.0,3760.0,0.512,-44236.8,0.0,45
24588.0,25568.0,3760.0,0.41,-44236.8,0.0,45
24604.0,25568.0,3760.0,0.405,-44236.8,0.0,45
24620.0,25568.0,3760.0,0.389,-44236.8,0.0,45
24636.0,25568.0,3760.0,0.309,-44236.8,0.0,45
24652.0,25568.0,3760.0,0.334,-44236.8,0.0,36
24668.0,25568.0,3760.0,0.3670000000000001,-44236.8,0.0,36
24684.0,25568.0,3760.0,0.389,-44236.8,0.0,36
24700.0,25568.0,3760.0,0.453,-44236.8,0.0,36
24716.0,25568.0,3760.0,0.389,-44236.8,0.0,36
24732.0,25568.0,3760.0,0.365,-44236.8,0.0,36
24748.0,25568.0,3760.0,0.287,-44236.8,0.0,36
24764.0,25568.0,3760.0,0.15,-44236.8,0.0,36
24780.0,25568.0,3760.0,0.241,-44236.8,0.0,36
24796.0,25568.0,3760.0,0.29,-44236.8,0.0,36
24812.0,25568.0,3760.0,0.277,-44236.8,0.0,36
24828.0,25568.0,3760.0,0.247,-44236.8,0.0,36
24844.0,25568.0,3760.0,0.239,-44236.8,0.0,36
24860.0,25568.0,3760.0,0.235,-44236.8,0.0,36
24876.0,25568.0,3760.0,0.266,-44236.8,0.0,36
24892.0,25568.0,3760.0,0.28,-44236.8,0.0,36
24908.0,25568.0,3760.0,0.214,-44236.8,0.0,36
24924.0,25568.0,3760.0,0.208,-44236.8,0.0,36
24940.0,25568.0,3760.0,0.261,-44236.8,0.0,36
24956.0,25568.0,3760.0,0.336,-44236.8,0.0,36
24972.0,25568.0,3760.0,0.362,-44236.8,0.0,36
24988.0,25568.0,3760.0,0.268,-44236.8,0.0,36
24300.0,25584.0,3760.0,0.117,-44236.8,0.0,45
24316.0,25584.0,3760.0,0.091,-44236.8,0.0,45
24332.0,25584.0,3760.0,0.07400000000000001,-44236.8,0.0,45
24348.0,25584.0,3760.0,0.13699999999999998,-44236.8,0.0,45
24364.0,25584.0,3760.0,0.252,-44236.8,0.0,45
24380.0,25584.0,3760.0,0.316,-44236.8,0.0,45
24396.0,25584.0,3760.0,0.255,-44236.8,0.0,45
24412.0,25584.0,3760.0,0.219,-44236.8,0.0,45
24428.0,25584.0,3760.0,0.204,-44236.8,0.0,45
24444.0,25584.0,3760.0,0.17800000000000002,-44236.8,0.0,45
24460.0,25584.0,3760.0,0.28,-44236.8,0.0,45
24476.0,25584.0,3760.0,0.319,-44236.8,0.0,45
24492.0,25584.0,3760.0,0.354,-44236.8,0.0,45
24508.0,25584.0,3760.0,0.259,-44236.8,0.0,45
24524.0,25584.0,3760.0,0.205,-44236.8,0.0,45
24540.0,25584.0,3760.0,0.305,-44236.8,0.0,45
24556.0,25584.0,3760.0,0.498,-44236.8,0.0,45
24572.0,25584.0,3760.0,0.433,-44236.8,0.0,45
24588.0,25584.0,3760.0,0.341,-44236.8,0.0,45
24604.0,25584.0,3760.0,0.48,-44236.8,0.0,45
24620.0,25584.0,3760.0,0.32,-44236.8,0.0,45
24636.0,25584.0,3760.0,0.304,-44236.8,0.0,45
24652.0,25584.0,3760.0,0.315,-44236.8,0.0,36
24668.0,25584.0,3760.0,0.311,-44236.8,0.0,36
24684.0,25584.0,3760.0,0.381,-44236.8,0.0,36
24700.0,25584.0,3760.0,0.48,-44236.8,0.0,36
24716.0,25584.0,3760.0,0.448,-44236.8,0.0,36
24732.0,25584.0,3760.0,0.412,-44236.8,0.0,36
24748.0,25584.0,3760.0,0.32299999999999995,-44236.8,0.0,36
24764.0,25584.0,3760.0,0.231,-44236.8,0.0,36
24780.0,25584.0,3760.0,0.251,-44236.8,0.0,36
24796.0,25584.0,3760.0,0.318,-44236.8,0.0,36
24812.0,25584.0,3760.0,0.329,-44236.8,0.0,36
24828.0,25584.0,3760.0,0.337,-44236.8,0.0,36
24844.0,25584.0,3760.0,0.233,-44236.8,0.0,36
24860.0,25584.0,3760.0,0.227,-44236.8,0.0,36
24876.0,25584.0,3760.0,0.209,-44236.8,0.0,36
24892.0,25584.0,3760.0,0.295,-44236.8,0.0,36
24908.0,25584.0,3760.0,0.205,-44236.8,0.0,36
24924.0,25584.0,3760.0,0.183,-44236.8,0.0,36
24940.0,25584.0,3760.0,0.192,-44236.8,0.0,36
24956.0,25584.0,3760.0,0.141,-44236.8,0.0,36
24972.0,25584.0,3760.0,0.129,-44236.8,0.0,36
24988.0,25584.0,3760.0,0.179,-44236.8,0.0,36
24300.0,25600.0,3760.0,0.131,-44236.8,0.0,45
24316.0,25600.0,3760.0,0.1,-44236.8,0.0,45
24332.0,25600.0,3760.0,0.134,-44236.8,0.0,45
24348.0,25600.0,3760.0,0.21,-44236.8,0.0,45
24364.0,25600.0,3760.0,0.316,-44236.8,0.0,45
24380.0,25600.0,3760.0,0.269,-44236.8,0.0,45
24396.0,25600.0,3760.0,0.182,-44236.8,0.0,45
24412.0,25600.0,3760.0,0.187,-44236.8,0.0,45
24428.0,25600.0,3760.0,0.213,-44236.8,0.0,45
24444.0,25600.0,3760.0,0.175,-44236.8,0.0,45
24460.0,25600.0,3760.0,0.215,-44236.8,0.0,45
24476.0,25600.0,3760.0,0.277,-44236.8,0.0,45
24492.0,25600.0,3760.0,0.386,-44236.8,0.0,45
24508.0,25600.0,3760.0,0.308,-44236.8,0.0,45
24524.0,25600.0,3760.0,0.284,-44236.8,0.0,45
24540.0,25600.0,3760.0,0.348,-44236.8,0.0,45
24556.0,25600.0,3760.0,0.44,-44236.8,0.0,45
24572.0,25600.0,3760.0,0.382,-44236.8,0.0,45
24588.0,25600.0,3760.0,0.339,-44236.8,0.0,45
24604.0,25600.0,3760.0,0.43,-44236.8,0.0,45
24620.0,25600.0,3760.0,0.31,-44236.8,0.0,45
24636.0,25600.0,3760.0,0.35100000000000003,-44236.8,0.0,45
24652.0,25600.0,3760.0,0.321,-44236.8,0.0,36
24668.0,25600.0,3760.0,0.29,-44236.8,0.0,36
24684.0,25600.0,3760.0,0.399,-44236.8,0.0,36
24700.0,25600.0,3760.0,0.57,10225.407,0.0,36
24716.0,25600.0,3760.0,0.525,-44236.8,0.0,36
24732.0,25600.0,3760.0,0.468,-44236.8,0.0,36
24748.0,25600.0,3760.0,0.381,-44236.8,0.0,36
24764.0,25600.0,3760.0,0.366,-44236.8,0.0,36
24780.0,25600.0,3760.0,0.311,-44236.8,0.0,36
24796.0,25600.0,3760.0,0.307,-44236.8,0.0,36
24812.0,25600.0,3760.0,0.402,-44236.8,0.0,36
24828.0,25600.0,3760.0,0.421,-44236.8,0.0,36
24844.0,25600.0,3760.0,0.266,-44236.8,0.0,36
24860.0,25600.0,3760.0,0.264,-44236.8,0.0,36
24876.0,25600.0,3760.0,0.185,-44236.8,0.0,36
24892.0,25600.0,3760.0,0.218,-44236.8,0.0,36
24908.0,25600.0,3760.0,0.172,-44236.8,0.0,36
24924.0,25600.0,3760.0,0.161,-44236.8,0.0,36
24940.0,25600.0,3760.0,0.124,-44236.8,0.0,36
24956.0,25600.0,3760.0,0.079,-44236.8,0.0,36
24972.0,25600.0,3760.0,0.073,-44236.8,0.0,36
24988.0,25600.0,3760.0,0.123,-44236.8,0.0,36
24300.0,25616.0,3760.0,0.202,-44236.8,0.0,45
24316.0,25616.0,3760.0,0.154,-44236.8,0.0,45
24332.0,25616.0,3760.0,0.16699999999999998,-44236.8,0.0,45
24348.0,25616.0,3760.0,0.278,-44236.8,0.0,45
24364.0,25616.0,3760.0,0.308,-44236.8,0.0,45
24380.0,25616.0,3760.0,0.274,-44236.8,0.0,45
24396.0,25616.0,3760.0,0.229,-44236.8,0.0,45
24412.0,25616.0,3760.0,0.217,-44236.8,0.0,45
24428.0,25616.0,3760.0,0.258,-44236.8,0.0,45
24444.0,25616.0,3760.0,0.191,-44236.8,0.0,45
24460.0,25616.0,3760.0,0.16699999999999998,-44236.8,0.0,45
24476.0,25616.0,3760.0,0.32299999999999995,-44236.8,0.0,45
24492.0,25616.0,3760.0,0.456,-44236.8,0.0,45
24508.0,25616.0,3760.0,0.359,-44236.8,0.0,45
24524.0,25616.0,3760.0,0.35,-44236.8,0.0,45
24540.0,25616.0,3760.0,0.406,-44236.8,0.0,45
24556.0,25616.0,3760.0,0.374,-44236.8,0.0,45
24572.0,25616.0,3760.0,0.261,-44236.8,0.0,45
24588.0,25616.0,3760.0,0.234,-44236.8,0.0,45
24604.0,25616.0,3760.0,0.35100000000000003,-44236.8,0.0,45
24620.0,25616.0,3760.0,0.41,-44236.8,0.0,45
24636.0,25616.0,3760.0,0.395,-44236.8,0.0,45
24652.0,25616.0,3760.0,0.321,-44236.8,0.0,36
24668.0,25616.0,3760.0,0.259,-44236.8,0.0,36
24684.0,25616.0,3760.0,0.409,-44236.8,0.0,36
24700.0,25616.0,3760.0,0.672,39761.423,0.0,36
24716.0,25616.0,3760.0,0.593,16885.488999999998,0.0,36
24732.0,25616.0,3760.0,0.519,-44236.8,0.0,36
24748.0,25616.0,3760.0,0.333,-44236.8,0.0,36
24764.0,25616.0,3760.0,0.377,-44236.8,0.0,36
24780.0,25616.0,3760.0,0.35600000000000004,-44236.8,0.0,36
24796.0,25616.0,3760.0,0.292,-44236.8,0.0,36
24812.0,25616.0,3760.0,0.318,-44236.8,0.0,36
24828.0,25616.0,3760.0,0.31,-44236.8,0.0,36
24844.0,25616.0,3760.0,0.263,-44236.8,0.0,36
24860.0,25616.0,3760.0,0.247,-44236.8,0.0,36
24876.0,25616.0,3760.0,0.193,-44236.8,0.0,36
